Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
200610,Atlantic Southeast Airlines,EV,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1569,Deplaned,1569,2006,October
200610,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19411,Deplaned,19411,2006,October
200610,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,9708,Deplaned,9708,2006,October
200610,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8908,Deplaned,8908,2006,October
200610,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,65925,Deplaned,65925,2006,October
200610,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,14889,Deplaned,14889,2006,October
200610,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18901,Deplaned,18901,2006,October
200610,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7250,Deplaned,7250,2006,October
200610,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4407,Deplaned,4407,2006,October
200610,Icelandair,FI,Icelandair,FI,International,Europe,Deplaned,Other,International,A,600,Deplaned,600,2006,October
200610,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,8495,Deplaned,8495,2006,October
200610,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8421,Deplaned,8421,2006,October
200610,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4028,Deplaned,4028,2006,October
200610,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,21044,Deplaned,21044,2006,October
200610,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,5288,Deplaned,5288,2006,October
200610,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 3,E,2058,Deplaned,2058,2006,October
200610,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Other,Terminal 1,C,53632,Deplaned,53632,2006,October
200610,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,6142,Deplaned,6142,2006,October
200610,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9434,Deplaned,9434,2006,October
200610,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,3393,Deplaned,3393,2006,October
200610,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14070,Deplaned,14070,2006,October
200610,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,16501,Enplaned,16501,2006,October
200610,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,6586,Enplaned,6586,2006,October
200610,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,98770,Enplaned,98770,2006,October
200610,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,6319,Enplaned,6319,2006,October
200610,Spirit Airlines,NK,Spirit Airlines,NK,Domestic,US,Enplaned,Low Fare,International,A,3330,Enplaned,3330,2006,October
200610,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3471,Enplaned,3471,2006,October
200610,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,3343,Enplaned,3343,2006,October
200610,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,36461,Deplaned,36461,2006,October
200610,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,38116,Enplaned,38116,2006,October
200610,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,56017,Enplaned,56017,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,133,Enplaned,133,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,25339,Enplaned,25339,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,F,53571,Deplaned,53571,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,F,52548,Enplaned,52548,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6449,Thru / Transit * 2,12898,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,73855,Enplaned,73855,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,6631,Deplaned,6631,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,915,Thru / Transit * 2,1830,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11609,Enplaned,11609,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,25581,Deplaned,25581,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,396,Thru / Transit * 2,792,2006,October
200610,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,8433,Enplaned,8433,2006,October
200610,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9779,Deplaned,9779,2006,October
200611,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,International,A,85,Thru / Transit * 2,170,2006,November
200611,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,18886,Enplaned,18886,2006,November
200611,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,4930,Enplaned,4930,2006,November
200611,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,6833,Enplaned,6833,2006,November
200611,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6762,Enplaned,6762,2006,November
200611,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,7536,Enplaned,7536,2006,November
200611,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,45516,Enplaned,45516,2006,November
200611,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,Terminal 1,B,3625,Deplaned,3625,2006,November
200611,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 1,B,4869,Enplaned,4869,2006,November
200611,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,11014,Deplaned,11014,2006,November
200611,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,1460,Thru / Transit * 2,2920,2006,November
200611,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5977,Enplaned,5977,2006,November
200611,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,137123,Enplaned,137123,2006,November
200611,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,3119,Enplaned,3119,2006,November
200611,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Other,Other,Other,1,Enplaned,1,2006,November
200611,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,3913,Enplaned,3913,2006,November
200611,Atlantic Southeast Airlines,EV,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1372,Enplaned,1372,2006,November
200611,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,14974,Enplaned,14974,2006,November
200611,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,10181,Enplaned,10181,2006,November
200611,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,11119,Enplaned,11119,2006,November
200611,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,58961,Enplaned,58961,2006,November
200611,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12570,Enplaned,12570,2006,November
200611,Evergreen International Airlines,EZ,Evergreen International Airlines,EZ,International,Asia,Enplaned,Other,Other,Other,2,Enplaned,2,2006,November
200611,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,19826,Enplaned,19826,2006,November
200611,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7224,Enplaned,7224,2006,November
200611,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,4523,Enplaned,4523,2006,November
200611,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,7447,Enplaned,7447,2006,November
200611,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7370,Enplaned,7370,2006,November
200611,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3931,Enplaned,3931,2006,November
200611,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17836,Enplaned,17836,2006,November
200611,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,7327,Enplaned,7327,2006,November
200611,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 3,E,3540,Enplaned,3540,2006,November
200611,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,44666,Enplaned,44666,2006,November
200611,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,6685,Enplaned,6685,2006,November
200611,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8669,Enplaned,8669,2006,November
200611,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,3192,Enplaned,3192,2006,November
200611,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15746,Enplaned,15746,2006,November
200611,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5101,Enplaned,5101,2006,November
200611,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,91287,Enplaned,91287,2006,November
200611,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,5924,Enplaned,5924,2006,November
200611,Spirit Airlines,NK,Spirit Airlines,NK,Domestic,US,Enplaned,Low Fare,International,A,3222,Enplaned,3222,2006,November
200611,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3472,Enplaned,3472,2006,November
200611,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4295,Enplaned,4295,2006,November
200611,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,31897,Deplaned,31897,2006,November
200611,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,34548,Enplaned,34548,2006,November
200611,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,49670,Enplaned,49670,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,309,Enplaned,309,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,23999,Enplaned,23999,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,F,53202,Deplaned,53202,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,F,52318,Enplaned,52318,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5639,Thru / Transit * 2,11278,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,67199,Enplaned,67199,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8170,Deplaned,8170,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,1194,Thru / Transit * 2,2388,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,12005,Enplaned,12005,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,21324,Deplaned,21324,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,826,Thru / Transit * 2,1652,2006,November
200611,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,11615,Enplaned,11615,2006,November
200611,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,8044,Deplaned,8044,2006,November
200612,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 3,E,21281,Deplaned,21281,2006,December
200612,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,4618,Deplaned,4618,2006,December
200612,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,6761,Deplaned,6761,2006,December
200612,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8731,Deplaned,8731,2006,December
200612,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6997,Deplaned,6997,2006,December
200612,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,39362,Deplaned,39362,2006,December
200612,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,Terminal 1,B,3011,Thru / Transit * 2,6022,2006,December
200612,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 1,B,5422,Enplaned,5422,2006,December
200612,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9837,Deplaned,9837,2006,December
200612,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,2230,Thru / Transit * 2,4460,2006,December
200612,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5801,Enplaned,5801,2006,December
200612,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,139122,Enplaned,139122,2006,December
200612,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,3038,Enplaned,3038,2006,December
200612,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Other,Other,Other,4,Enplaned,4,2006,December
200612,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4467,Enplaned,4467,2006,December
200612,Atlantic Southeast Airlines,EV,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2289,Enplaned,2289,2006,December
200612,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16644,Enplaned,16644,2006,December
200612,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,10577,Enplaned,10577,2006,December
200612,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,11613,Enplaned,11613,2006,December
200612,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,55353,Enplaned,55353,2006,December
200612,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13884,Enplaned,13884,2006,December
200612,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,19646,Enplaned,19646,2006,December
200612,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6776,Enplaned,6776,2006,December
200612,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,4721,Enplaned,4721,2006,December
200612,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,8191,Enplaned,8191,2006,December
200612,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7309,Enplaned,7309,2006,December
200612,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4540,Enplaned,4540,2006,December
200612,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,18555,Enplaned,18555,2006,December
200612,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,8566,Enplaned,8566,2006,December
200612,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 3,E,3579,Enplaned,3579,2006,December
200612,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,48080,Enplaned,48080,2006,December
200612,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,6840,Enplaned,6840,2006,December
200612,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,13021,Enplaned,13021,2006,December
